,avancealas,department_name,mesas_number,mesas_percentage,mesas_total,municipality_name,no_percentage,no_votes,resaltar,si_percentage,si_votes,url,votacion_percentage,votacion_personas_number,votacion_personas_total,votosnomarcados,votosnulos,votosvalidos
585,16:40:15,Cordoba,30.0,100.0,30.0,Momil,32.13,1340.0,6.0,67.86,2830.0,http://plebiscito.registraduria.gov.co/99PL/DPL13024ZZZZZZZZZZZZ_L1.htm,32.63,4220.0,12929.0,0,25,4170.0
586,17:25:15,Cordoba,122.0,100.0,122.0,Montelibano,41.82,7643.0,11.0,58.17,10631.0,http://plebiscito.registraduria.gov.co/99PL/DPL13025ZZZZZZZZZZZZ_L1.htm,34.11,18769.0,55017.0,74,340,18274.0
587,17:25:15,Cordoba,685.0,100.0,685.0,Monteria,51.97,47850.0,14.0,48.02,44207.0,http://plebiscito.registraduria.gov.co/99PL/DPL13001ZZZZZZZZZZZZ_L1.htm,30.79,93265.0,302825.0,57,781,92057.0
588,16:40:15,Cordoba,46.0,100.0,46.0,Moñitos,20.48,1090.0,7.0,79.51,4230.0,http://plebiscito.registraduria.gov.co/99PL/DPL13027ZZZZZZZZZZZZ_L1.htm,30.0,5436.0,18119.0,0,65,5320.0
589,16:35:15,Cordoba,117.0,100.0,117.0,Planeta Rica,41.84,6244.0,7.0,58.15,8676.0,http://plebiscito.registraduria.gov.co/99PL/DPL13028ZZZZZZZZZZZZ_L1.htm,28.69,15294.0,53300.0,20,246,14920.0
590,17:00:15,Cordoba,64.0,100.0,64.0,Pueblo Nuevo,33.21,2428.0,10.0,66.78,4882.0,http://plebiscito.registraduria.gov.co/99PL/DPL13031ZZZZZZZZZZZZ_L1.htm,31.98,7487.0,23411.0,0,92,7310.0
591,16:50:15,Cordoba,49.0,100.0,49.0,Puerto Escondido,22.63,1170.0,9.0,77.36,4000.0,http://plebiscito.registraduria.gov.co/99PL/DPL13033ZZZZZZZZZZZZ_L1.htm,30.42,5459.0,17941.0,0,60,5170.0
592,16:40:15,Cordoba,66.0,100.0,66.0,Puerto Libertador,24.07,2439.0,7.0,75.92,7691.0,http://plebiscito.registraduria.gov.co/99PL/DPL13032ZZZZZZZZZZZZ_L1.htm,40.26,10422.0,25885.0,30,179,10130.0
593,16:50:15,Cordoba,32.0,100.0,32.0,Purisima,47.41,1778.0,6.0,52.58,1972.0,http://plebiscito.registraduria.gov.co/99PL/DPL13034ZZZZZZZZZZZZ_L1.htm,29.09,3904.0,13416.0,0,38,3750.0
594,17:00:15,Cordoba,192.0,100.0,192.0,Sahagun,37.17,9762.0,10.0,62.82,16501.0,http://plebiscito.registraduria.gov.co/99PL/DPL13037ZZZZZZZZZZZZ_L1.htm,34.33,26824.0,78125.0,63,284,26263.0
595,16:50:15,Cordoba,68.0,100.0,68.0,San Andres De Sotavento,27.01,2826.0,8.0,72.98,7633.0,http://plebiscito.registraduria.gov.co/99PL/DPL13040ZZZZZZZZZZZZ_L1.htm,38.87,10741.0,27627.0,59,134,10459.0
596,16:50:15,Cordoba,52.0,100.0,52.0,San Antero,37.44,2605.0,9.0,62.55,4352.0,http://plebiscito.registraduria.gov.co/99PL/DPL13043ZZZZZZZZZZZZ_L1.htm,34.22,7080.0,20685.0,7,88,6957.0
597,17:05:15,Cordoba,65.0,100.0,65.0,San Bernardo Del Viento,19.82,1434.0,10.0,80.17,5799.0,http://plebiscito.registraduria.gov.co/99PL/DPL13046ZZZZZZZZZZZZ_L1.htm,27.89,7351.0,26348.0,3,57,7233.0
598,16:35:15,Cordoba,48.0,100.0,48.0,San Carlos,41.27,1511.0,6.0,58.72,2150.0,http://plebiscito.registraduria.gov.co/99PL/DPL13049ZZZZZZZZZZZZ_L1.htm,18.88,3722.0,19707.0,1,36,3661.0
599,16:50:15,Cordoba,21.0,100.0,21.0,San Jose De Ure,19.01,516.0,8.0,80.98,2198.0,http://plebiscito.registraduria.gov.co/99PL/DPL13052ZZZZZZZZZZZZ_L1.htm,38.97,2783.0,7141.0,4,43,2714.0
600,16:55:15,Cordoba,88.0,100.0,88.0,San Pelayo,32.84,3601.0,10.0,67.15,7363.0,http://plebiscito.registraduria.gov.co/99PL/DPL13055ZZZZZZZZZZZZ_L1.htm,31.62,11165.0,35301.0,64,141,10964.0
601,17:35:15,Cordoba,140.0,100.0,140.0,Tierralta,30.23,5452.0,11.0,69.76,12579.0,http://plebiscito.registraduria.gov.co/99PL/DPL13058ZZZZZZZZZZZZ_L1.htm,30.66,18665.0,60877.0,31,311,18031.0
602,16:55:15,Cordoba,54.0,100.0,54.0,Tuchin,31.87,2467.0,9.0,68.12,5273.0,http://plebiscito.registraduria.gov.co/99PL/DPL13060ZZZZZZZZZZZZ_L1.htm,38.6,8218.0,21288.0,0,197,7740.0
603,16:35:15,Cordoba,63.0,100.0,63.0,Valencia,31.31,2089.0,6.0,68.68,4581.0,http://plebiscito.registraduria.gov.co/99PL/DPL13061ZZZZZZZZZZZZ_L1.htm,27.27,6851.0,25119.0,0,91,6670.0
604,17:20:15,Cundinamarca,4107.0,100.0,4107.0,Todos,56.52,437928.0,15.0,43.47,336874.0,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,44.82,791553.0,1765786.0,802,13.023,774802.0
605,16:40:15,Cundinamarca,22.0,100.0,22.0,Agua De Dios,55.13,2117.0,5.0,44.86,1723.0,http://plebiscito.registraduria.gov.co/99PL/DPL15004ZZZZZZZZZZZZ_L1.htm,40.06,3903.0,9742.0,0,38,3840.0
606,17:00:15,Cundinamarca,12.0,100.0,12.0,Alban,61.04,1086.0,6.0,38.95,693.0,http://plebiscito.registraduria.gov.co/99PL/DPL15007ZZZZZZZZZZZZ_L1.htm,35.9,1820.0,5069.0,9,33,1779.0
607,16:50:15,Cundinamarca,27.0,100.0,27.0,Anapoima,55.11,2466.0,8.0,44.88,2008.0,http://plebiscito.registraduria.gov.co/99PL/DPL15010ZZZZZZZZZZZZ_L1.htm,40.36,4531.0,11225.0,4,40,4474.0
608,16:45:15,Cundinamarca,27.0,100.0,27.0,Anolaima,59.17,2461.0,6.0,40.82,1698.0,http://plebiscito.registraduria.gov.co/99PL/DPL15013ZZZZZZZZZZZZ_L1.htm,37.75,4241.0,11234.0,9,46,4159.0
609,16:50:15,Cundinamarca,16.0,100.0,16.0,Apulo,49.84,1315.0,6.0,50.15,1323.0,http://plebiscito.registraduria.gov.co/99PL/DPL15217ZZZZZZZZZZZZ_L1.htm,39.4,2689.0,6824.0,8,35,2638.0
610,17:00:15,Cundinamarca,20.0,100.0,20.0,Arbelaez,61.09,2349.0,6.0,38.9,1496.0,http://plebiscito.registraduria.gov.co/99PL/DPL15016ZZZZZZZZZZZZ_L1.htm,44.23,3916.0,8852.0,5,45,3845.0
611,16:35:15,Cundinamarca,6.0,100.0,6.0,Beltran,50.3,325.0,5.0,49.69,321.0,http://plebiscito.registraduria.gov.co/99PL/DPL15019ZZZZZZZZZZZZ_L1.htm,33.26,661.0,1987.0,,6,646.0
612,16:25:15,Cundinamarca,8.0,100.0,8.0,Bituima,46.58,396.0,4.0,53.41,454.0,http://plebiscito.registraduria.gov.co/99PL/DPL15022ZZZZZZZZZZZZ_L1.htm,30.85,871.0,2823.0,,8,850.0
613,16:55:15,Cundinamarca,14.0,100.0,14.0,Bojaca,60.17,1875.0,6.0,39.82,1241.0,http://plebiscito.registraduria.gov.co/99PL/DPL15025ZZZZZZZZZZZZ_L1.htm,54.43,3208.0,5893.0,6,76,3116.0
614,16:35:15,Cundinamarca,9.0,100.0,9.0,Cabrera,25.87,346.0,4.0,74.12,991.0,http://plebiscito.registraduria.gov.co/99PL/DPL15029ZZZZZZZZZZZZ_L1.htm,41.5,1435.0,3457.0,7,79,1337.0
615,17:00:15,Cundinamarca,21.0,100.0,21.0,Cachipay,51.01,1756.0,6.0,48.98,1686.0,http://plebiscito.registraduria.gov.co/99PL/DPL15030ZZZZZZZZZZZZ_L1.htm,40.06,3505.0,8749.0,2,41,3442.0
616,16:55:15,Cundinamarca,89.0,100.0,89.0,Cajica,54.32,10722.0,8.0,45.67,9016.0,http://plebiscito.registraduria.gov.co/99PL/DPL15031ZZZZZZZZZZZZ_L1.htm,52.37,20062.0,38304.0,38,275,19738.0
617,16:55:15,Cundinamarca,28.0,100.0,28.0,Caparrapi,63.95,2076.0,6.0,36.04,1170.0,http://plebiscito.registraduria.gov.co/99PL/DPL15034ZZZZZZZZZZZZ_L1.htm,33.22,3377.0,10164.0,6,74,3246.0
618,16:45:15,Cundinamarca,33.0,100.0,33.0,Caqueza,62.9,3393.0,6.0,37.09,2001.0,http://plebiscito.registraduria.gov.co/99PL/DPL15037ZZZZZZZZZZZZ_L1.htm,38.53,5525.0,14339.0,4,109,5394.0
619,16:55:15,Cundinamarca,16.0,100.0,16.0,Carmen De Carupa,62.26,1287.0,6.0,37.73,780.0,http://plebiscito.registraduria.gov.co/99PL/DPL15040ZZZZZZZZZZZZ_L1.htm,34.32,2120.0,6176.0,7,41,2067.0
620,16:35:15,Cundinamarca,9.0,100.0,9.0,Chaguani,49.34,721.0,3.0,50.65,740.0,http://plebiscito.registraduria.gov.co/99PL/DPL15052ZZZZZZZZZZZZ_L1.htm,41.02,1503.0,3664.0,1,19,1461.0
621,17:00:15,Cundinamarca,175.0,100.0,175.0,Chia,49.99,21715.0,10.0,50.0,21717.0,http://plebiscito.registraduria.gov.co/99PL/DPL15055ZZZZZZZZZZZZ_L1.htm,52.85,43940.0,83132.0,32,424,43432.0
622,17:00:15,Cundinamarca,17.0,100.0,17.0,Chipaque,68.99,1985.0,7.0,31.0,892.0,http://plebiscito.registraduria.gov.co/99PL/DPL15058ZZZZZZZZZZZZ_L1.htm,39.38,2928.0,7434.0,7,43,2877.0
623,16:40:15,Cundinamarca,26.0,100.0,26.0,Choachi,65.91,3042.0,5.0,34.08,1573.0,http://plebiscito.registraduria.gov.co/99PL/DPL15061ZZZZZZZZZZZZ_L1.htm,41.87,4713.0,11254.0,5,70,4615.0
624,16:35:15,Cundinamarca,34.0,100.0,34.0,Choconta,63.67,3578.0,6.0,36.32,2041.0,http://plebiscito.registraduria.gov.co/99PL/DPL15064ZZZZZZZZZZZZ_L1.htm,40.3,5774.0,14326.0,9,110,5619.0
625,16:45:15,Cundinamarca,30.0,100.0,30.0,Cogua,59.45,3935.0,8.0,40.54,2684.0,http://plebiscito.registraduria.gov.co/99PL/DPL15043ZZZZZZZZZZZZ_L1.htm,52.34,6766.0,12927.0,9,128,6619.0
626,16:55:15,Cundinamarca,54.0,100.0,54.0,Cota,54.02,5388.0,7.0,45.97,4585.0,http://plebiscito.registraduria.gov.co/99PL/DPL15046ZZZZZZZZZZZZ_L1.htm,43.9,10096.0,22995.0,3,98,9973.0
627,16:45:15,Cundinamarca,12.0,100.0,12.0,Cucunuba,65.31,1371.0,6.0,34.68,728.0,http://plebiscito.registraduria.gov.co/99PL/DPL15049ZZZZZZZZZZZZ_L1.htm,45.9,2161.0,4708.0,9,49,2099.0
628,16:40:15,Cundinamarca,44.0,100.0,44.0,El Colegio,55.27,3938.0,5.0,44.72,3186.0,http://plebiscito.registraduria.gov.co/99PL/DPL15067ZZZZZZZZZZZZ_L1.htm,37.89,7252.0,19138.0,4,82,7124.0
629,16:30:15,Cundinamarca,12.0,100.0,12.0,El Peñon,60.82,809.0,5.0,39.17,521.0,http://plebiscito.registraduria.gov.co/99PL/DPL15070ZZZZZZZZZZZZ_L1.htm,31.62,1376.0,4351.0,0,17,1330.0
630,16:50:15,Cundinamarca,31.0,100.0,31.0,El Rosal,67.79,5218.0,6.0,32.2,2479.0,http://plebiscito.registraduria.gov.co/99PL/DPL15072ZZZZZZZZZZZZ_L1.htm,57.52,7909.0,13750.0,7,171,7697.0
631,17:20:15,Cundinamarca,194.0,100.0,194.0,Facatativa,58.88,26978.0,10.0,41.11,18839.0,http://plebiscito.registraduria.gov.co/99PL/DPL15076ZZZZZZZZZZZZ_L1.htm,53.94,46982.0,87088.0,17,1.056,45817.0
632,16:45:15,Cundinamarca,22.0,100.0,22.0,Fomeque,71.15,2777.0,6.0,28.84,1126.0,http://plebiscito.registraduria.gov.co/99PL/DPL15079ZZZZZZZZZZZZ_L1.htm,42.02,3966.0,9437.0,3,38,3903.0
633,16:30:15,Cundinamarca,13.0,100.0,13.0,Fosca,78.13,1565.0,4.0,21.86,438.0,http://plebiscito.registraduria.gov.co/99PL/DPL15085ZZZZZZZZZZZZ_L1.htm,36.87,2022.0,5483.0,3,11,2003.0
634,16:55:15,Cundinamarca,133.0,100.0,133.0,Funza,56.12,17147.0,10.0,43.87,13403.0,http://plebiscito.registraduria.gov.co/99PL/DPL15088ZZZZZZZZZZZZ_L1.htm,51.27,31140.0,60731.0,50,534,30550.0
635,16:30:15,Cundinamarca,10.0,100.0,10.0,Fuquene,51.71,828.0,4.0,48.28,773.0,http://plebiscito.registraduria.gov.co/99PL/DPL15091ZZZZZZZZZZZZ_L1.htm,42.06,1646.0,3913.0,1,33,1601.0
636,17:00:15,Cundinamarca,219.0,100.0,219.0,Fusagasuga,56.59,23323.0,11.0,43.4,17890.0,http://plebiscito.registraduria.gov.co/99PL/DPL15094ZZZZZZZZZZZZ_L1.htm,43.26,41941.0,96948.0,13,573,41213.0
637,16:35:15,Cundinamarca,14.0,100.0,14.0,Gachala,51.86,793.0,4.0,48.13,736.0,http://plebiscito.registraduria.gov.co/99PL/DPL15097ZZZZZZZZZZZZ_L1.htm,30.45,1593.0,5230.0,9,43,1529.0
638,16:50:15,Cundinamarca,21.0,100.0,21.0,Gachancipa,62.1,2816.0,5.0,37.89,1718.0,http://plebiscito.registraduria.gov.co/99PL/DPL15100ZZZZZZZZZZZZ_L1.htm,51.66,4691.0,9080.0,4,113,4534.0
639,16:35:15,Cundinamarca,22.0,100.0,22.0,Gacheta,65.55,2036.0,5.0,34.44,1070.0,http://plebiscito.registraduria.gov.co/99PL/DPL15103ZZZZZZZZZZZZ_L1.htm,34.64,3193.0,9217.0,6,55,3106.0
640,16:35:15,Cundinamarca,8.0,100.0,8.0,Gama,53.0,609.0,3.0,46.99,540.0,http://plebiscito.registraduria.gov.co/99PL/DPL15106ZZZZZZZZZZZZ_L1.htm,38.38,1191.0,3103.0,9,18,1149.0
641,17:05:15,Cundinamarca,183.0,100.0,183.0,Girardot,63.12,20971.0,11.0,36.87,12251.0,http://plebiscito.registraduria.gov.co/99PL/DPL15109ZZZZZZZZZZZZ_L1.htm,41.03,33639.0,81967.0,22,334,33222.0
642,16:30:15,Cundinamarca,13.0,100.0,13.0,Granada,53.39,1171.0,3.0,46.6,1022.0,http://plebiscito.registraduria.gov.co/99PL/DPL15132ZZZZZZZZZZZZ_L1.htm,40.33,2247.0,5571.0,3,39,2193.0
643,16:45:15,Cundinamarca,21.0,100.0,21.0,Guacheta,58.44,2003.0,7.0,41.55,1424.0,http://plebiscito.registraduria.gov.co/99PL/DPL15112ZZZZZZZZZZZZ_L1.htm,41.52,3566.0,8587.0,7,103,3427.0
644,16:50:15,Cundinamarca,56.0,100.0,56.0,Guaduas,58.89,4854.0,9.0,41.1,3388.0,http://plebiscito.registraduria.gov.co/99PL/DPL15115ZZZZZZZZZZZZ_L1.htm,38.31,8502.0,22188.0,2,181,8242.0
645,16:50:15,Cundinamarca,24.0,100.0,24.0,Guasca,64.58,2836.0,6.0,35.41,1555.0,http://plebiscito.registraduria.gov.co/99PL/DPL15118ZZZZZZZZZZZZ_L1.htm,43.66,4472.0,10241.0,1,60,4391.0
646,16:25:15,Cundinamarca,5.0,100.0,5.0,Guataqui,43.3,307.0,4.0,56.69,402.0,http://plebiscito.registraduria.gov.co/99PL/DPL15121ZZZZZZZZZZZZ_L1.htm,33.19,732.0,2205.0,,13,709.0
647,16:40:15,Cundinamarca,12.0,100.0,12.0,Guatavita,61.19,1279.0,5.0,38.8,811.0,http://plebiscito.registraduria.gov.co/99PL/DPL15124ZZZZZZZZZZZZ_L1.htm,43.19,2136.0,4945.0,0,32,2090.0
648,16:35:15,Cundinamarca,9.0,100.0,9.0,Guayabal De Siquima,50.65,770.0,6.0,49.34,750.0,http://plebiscito.registraduria.gov.co/99PL/DPL15127ZZZZZZZZZZZZ_L1.htm,43.17,1557.0,3606.0,0,28,1520.0
649,16:30:15,Cundinamarca,11.0,100.0,11.0,Guayabetal,74.13,1470.0,3.0,25.86,513.0,http://plebiscito.registraduria.gov.co/99PL/DPL15128ZZZZZZZZZZZZ_L1.htm,45.39,2028.0,4467.0,3,36,1983.0
650,16:30:15,Cundinamarca,7.0,100.0,7.0,Gutierrez,63.38,831.0,4.0,36.61,480.0,http://plebiscito.registraduria.gov.co/99PL/DPL15130ZZZZZZZZZZZZ_L1.htm,49.9,1343.0,2691.0,1,27,1311.0
651,16:30:15,Cundinamarca,7.0,100.0,7.0,Jerusalen,45.2,391.0,4.0,54.79,474.0,http://plebiscito.registraduria.gov.co/99PL/DPL15133ZZZZZZZZZZZZ_L1.htm,32.88,888.0,2700.0,,7,865.0
652,16:50:15,Cundinamarca,15.0,100.0,15.0,Junin,59.58,1023.0,6.0,40.41,694.0,http://plebiscito.registraduria.gov.co/99PL/DPL15136ZZZZZZZZZZZZ_L1.htm,32.02,1769.0,5524.0,7,39,1717.0
653,16:30:15,Cundinamarca,47.0,100.0,47.0,La Calera,46.62,4267.0,5.0,53.37,4885.0,http://plebiscito.registraduria.gov.co/99PL/DPL15139ZZZZZZZZZZZZ_L1.htm,45.74,9292.0,20312.0,2,114,9152.0
654,16:40:15,Cundinamarca,56.0,100.0,56.0,La Mesa,49.62,4291.0,6.0,50.37,4356.0,http://plebiscito.registraduria.gov.co/99PL/DPL15142ZZZZZZZZZZZZ_L1.htm,37.52,8806.0,23470.0,7,123,8647.0
655,16:40:15,Cundinamarca,21.0,100.0,21.0,La Palma,38.82,1088.0,4.0,61.17,1714.0,http://plebiscito.registraduria.gov.co/99PL/DPL15145ZZZZZZZZZZZZ_L1.htm,33.84,2947.0,8708.0,2,74,2802.0
656,16:30:15,Cundinamarca,13.0,100.0,13.0,La Peña,74.45,1498.0,4.0,25.54,514.0,http://plebiscito.registraduria.gov.co/99PL/DPL15148ZZZZZZZZZZZZ_L1.htm,37.14,2083.0,5608.0,2,30,2012.0
657,16:40:15,Cundinamarca,29.0,100.0,29.0,La Vega,54.31,2863.0,6.0,45.68,2408.0,http://plebiscito.registraduria.gov.co/99PL/DPL15151ZZZZZZZZZZZZ_L1.htm,44.31,5399.0,12184.0,1,111,5271.0
658,16:40:15,Cundinamarca,16.0,100.0,16.0,Lenguazaque,60.24,1532.0,5.0,39.75,1011.0,http://plebiscito.registraduria.gov.co/99PL/DPL15154ZZZZZZZZZZZZ_L1.htm,37.84,2636.0,6966.0,3,77,2543.0
659,16:35:15,Cundinamarca,14.0,100.0,14.0,Macheta,56.94,1008.0,4.0,43.05,762.0,http://plebiscito.registraduria.gov.co/99PL/DPL15157ZZZZZZZZZZZZ_L1.htm,29.87,1825.0,6109.0,0,35,1770.0
660,17:05:15,Cundinamarca,118.0,100.0,118.0,Madrid,62.24,17404.0,11.0,37.75,10555.0,http://plebiscito.registraduria.gov.co/99PL/DPL15160ZZZZZZZZZZZZ_L1.htm,52.27,28695.0,54897.0,59,641,27959.0
661,16:50:15,Cundinamarca,10.0,100.0,10.0,Manta,49.76,840.0,6.0,50.23,848.0,http://plebiscito.registraduria.gov.co/99PL/DPL15163ZZZZZZZZZZZZ_L1.htm,42.31,1739.0,4110.0,8,34,1688.0
662,16:35:15,Cundinamarca,20.0,100.0,20.0,Medina,64.56,1899.0,6.0,35.43,1042.0,http://plebiscito.registraduria.gov.co/99PL/DPL15166ZZZZZZZZZZZZ_L1.htm,44.8,3034.0,6771.0,1,54,2941.0
663,16:55:15,Cundinamarca,133.0,100.0,133.0,Mosquera,55.87,16521.0,9.0,44.12,13047.0,http://plebiscito.registraduria.gov.co/99PL/DPL15169ZZZZZZZZZZZZ_L1.htm,52.06,30102.0,57821.0,68,448,29568.0
664,16:35:15,Cundinamarca,6.0,100.0,6.0,Nariño,52.36,388.0,4.0,47.63,353.0,http://plebiscito.registraduria.gov.co/99PL/DPL15172ZZZZZZZZZZZZ_L1.htm,29.5,748.0,2535.0,,4,741.0
665,16:40:15,Cundinamarca,21.0,100.0,21.0,Nemocon,63.24,2758.0,5.0,36.75,1603.0,http://plebiscito.registraduria.gov.co/99PL/DPL15175ZZZZZZZZZZZZ_L1.htm,50.06,4486.0,8960.0,1,90,4361.0
666,16:40:15,Cundinamarca,16.0,100.0,16.0,Nilo,44.2,1107.0,5.0,55.79,1397.0,http://plebiscito.registraduria.gov.co/99PL/DPL15178ZZZZZZZZZZZZ_L1.htm,40.45,2531.0,6256.0,4,18,2504.0
667,16:50:15,Cundinamarca,9.0,100.0,9.0,Nimaima,58.13,750.0,5.0,41.86,540.0,http://plebiscito.registraduria.gov.co/99PL/DPL15181ZZZZZZZZZZZZ_L1.htm,42.05,1326.0,3153.0,0,24,1290.0
668,16:30:15,Cundinamarca,12.0,100.0,12.0,Nocaima,41.44,886.0,3.0,58.55,1252.0,http://plebiscito.registraduria.gov.co/99PL/DPL15184ZZZZZZZZZZZZ_L1.htm,42.38,2191.0,5169.0,8,40,2138.0
669,16:40:15,Cundinamarca,47.0,100.0,47.0,Pacho,51.51,3959.0,7.0,48.48,3726.0,http://plebiscito.registraduria.gov.co/99PL/DPL15190ZZZZZZZZZZZZ_L1.htm,38.55,7904.0,20502.0,5,143,7685.0
670,17:00:15,Cundinamarca,13.0,100.0,13.0,Paime,47.46,692.0,8.0,52.53,766.0,http://plebiscito.registraduria.gov.co/99PL/DPL15193ZZZZZZZZZZZZ_L1.htm,32.84,1499.0,4564.0,8,22,1458.0
671,16:35:15,Cundinamarca,10.0,100.0,10.0,Pandi,46.26,638.0,6.0,53.73,741.0,http://plebiscito.registraduria.gov.co/99PL/DPL15196ZZZZZZZZZZZZ_L1.htm,34.23,1411.0,4122.0,9,23,1379.0
672,16:45:15,Cundinamarca,19.0,100.0,19.0,Paratebueno (La Naguaya),58.77,1749.0,7.0,41.22,1227.0,http://plebiscito.registraduria.gov.co/99PL/DPL15198ZZZZZZZZZZZZ_L1.htm,44.14,3066.0,6946.0,6,69,2976.0
673,16:35:15,Cundinamarca,18.0,100.0,18.0,Pasca,42.87,1176.0,4.0,57.12,1567.0,http://plebiscito.registraduria.gov.co/99PL/DPL15199ZZZZZZZZZZZZ_L1.htm,37.17,2827.0,7605.0,3,64,2743.0
674,16:50:15,Cundinamarca,31.0,100.0,31.0,Puerto Salgar,66.74,2852.0,7.0,33.25,1421.0,http://plebiscito.registraduria.gov.co/99PL/DPL15202ZZZZZZZZZZZZ_L1.htm,33.98,4395.0,12932.0,3,94,4273.0
675,16:35:15,Cundinamarca,8.0,100.0,8.0,Puli,51.6,466.0,4.0,48.39,437.0,http://plebiscito.registraduria.gov.co/99PL/DPL15205ZZZZZZZZZZZZ_L1.htm,32.84,938.0,2856.0,,24,903.0
676,16:35:15,Cundinamarca,11.0,100.0,11.0,Quebradanegra,70.31,1137.0,5.0,29.68,480.0,http://plebiscito.registraduria.gov.co/99PL/DPL15208ZZZZZZZZZZZZ_L1.htm,41.31,1651.0,3996.0,7,21,1617.0
677,16:55:15,Cundinamarca,13.0,100.0,13.0,Quetame,67.67,1551.0,6.0,32.32,741.0,http://plebiscito.registraduria.gov.co/99PL/DPL15211ZZZZZZZZZZZZ_L1.htm,43.49,2352.0,5408.0,2,53,2292.0
678,17:00:15,Cundinamarca,16.0,100.0,16.0,Quipile,63.6,1302.0,8.0,36.39,745.0,http://plebiscito.registraduria.gov.co/99PL/DPL15214ZZZZZZZZZZZZ_L1.htm,34.14,2095.0,6135.0,7,26,2047.0
679,16:40:15,Cundinamarca,24.0,100.0,24.0,Ricaurte,55.15,2076.0,5.0,44.84,1688.0,http://plebiscito.registraduria.gov.co/99PL/DPL15218ZZZZZZZZZZZZ_L1.htm,36.29,3795.0,10455.0,4,17,3764.0
680,16:35:15,Cundinamarca,21.0,100.0,21.0,San Antonio Del Tequendama,48.53,1607.0,5.0,51.46,1704.0,http://plebiscito.registraduria.gov.co/99PL/DPL15220ZZZZZZZZZZZZ_L1.htm,38.9,3360.0,8637.0,1,33,3311.0
681,16:20:15,Cundinamarca,18.0,100.0,18.0,San Bernardo,52.28,1409.0,3.0,47.71,1286.0,http://plebiscito.registraduria.gov.co/99PL/DPL15223ZZZZZZZZZZZZ_L1.htm,35.43,2765.0,7804.0,5,52,2695.0
682,16:30:15,Cundinamarca,12.0,100.0,12.0,San Cayetano,51.49,691.0,4.0,48.5,651.0,http://plebiscito.registraduria.gov.co/99PL/DPL15226ZZZZZZZZZZZZ_L1.htm,31.58,1364.0,4319.0,2,9,1342.0
683,16:45:15,Cundinamarca,20.0,100.0,20.0,San Francisco,64.01,2099.0,5.0,35.98,1180.0,http://plebiscito.registraduria.gov.co/99PL/DPL15229ZZZZZZZZZZZZ_L1.htm,39.58,3321.0,8389.0,9,32,3279.0
684,16:35:15,Cundinamarca,21.0,100.0,21.0,San Juan De Rioseco,54.88,1853.0,5.0,45.11,1523.0,http://plebiscito.registraduria.gov.co/99PL/DPL15232ZZZZZZZZZZZZ_L1.htm,38.45,3451.0,8973.0,6,41,3376.0
685,16:35:15,Cundinamarca,20.0,100.0,20.0,Sasaima,65.19,2130.0,3.0,34.8,1137.0,http://plebiscito.registraduria.gov.co/99PL/DPL15235ZZZZZZZZZZZZ_L1.htm,38.63,3320.0,8594.0,7,35,3267.0
686,16:40:15,Cundinamarca,18.0,100.0,18.0,Sesquile,60.36,2266.0,5.0,39.63,1488.0,http://plebiscito.registraduria.gov.co/99PL/DPL15238ZZZZZZZZZZZZ_L1.htm,49.97,3880.0,7764.0,4,109,3754.0
687,16:50:15,Cundinamarca,56.0,100.0,56.0,Sibate,60.09,6222.0,7.0,39.9,4132.0,http://plebiscito.registraduria.gov.co/99PL/DPL15239ZZZZZZZZZZZZ_L1.htm,43.96,10578.0,24060.0,54,179,10354.0
688,17:10:15,Cundinamarca,39.0,100.0,39.0,Silvania,52.18,3323.0,10.0,47.81,3045.0,http://plebiscito.registraduria.gov.co/99PL/DPL15241ZZZZZZZZZZZZ_L1.htm,39.15,6480.0,16551.0,8,68,6368.0
689,16:50:15,Cundinamarca,21.0,100.0,21.0,Simijaca,64.01,2097.0,8.0,35.98,1179.0,http://plebiscito.registraduria.gov.co/99PL/DPL15244ZZZZZZZZZZZZ_L1.htm,39.11,3367.0,8608.0,6,65,3276.0
690,17:05:15,Cundinamarca,457.0,100.0,457.0,Soacha,52.41,46767.0,11.0,47.58,42449.0,http://plebiscito.registraduria.gov.co/99PL/DPL15247ZZZZZZZZZZZZ_L1.htm,45.09,90969.0,201745.0,16,1.464,89216.0
691,17:00:15,Cundinamarca,37.0,100.0,37.0,Sopo,49.56,4500.0,8.0,50.43,4579.0,http://plebiscito.registraduria.gov.co/99PL/DPL15250ZZZZZZZZZZZZ_L1.htm,56.75,9243.0,16285.0,9,137,9079.0
692,16:45:15,Cundinamarca,27.0,100.0,27.0,Subachoque,68.88,4070.0,6.0,31.11,1838.0,http://plebiscito.registraduria.gov.co/99PL/DPL15256ZZZZZZZZZZZZ_L1.htm,53.78,6019.0,11191.0,8,90,5908.0
693,16:40:15,Cundinamarca,23.0,100.0,23.0,Suesca,57.25,2620.0,6.0,42.74,1956.0,http://plebiscito.registraduria.gov.co/99PL/DPL15259ZZZZZZZZZZZZ_L1.htm,48.69,4738.0,9730.0,6,138,4576.0
694,16:40:15,Cundinamarca,10.0,100.0,10.0,Supata,62.13,942.0,4.0,37.86,574.0,http://plebiscito.registraduria.gov.co/99PL/DPL15262ZZZZZZZZZZZZ_L1.htm,37.67,1565.0,4154.0,6,30,1516.0
