,avancealas,department_name,mesas_number,mesas_percentage,mesas_total,municipality_name,no_percentage,no_votes,resaltar,si_percentage,si_votes,url,votacion_percentage,votacion_personas_number,votacion_personas_total,votosnomarcados,votosnulos,votosvalidos,idps_avg19992014
665,16:50:15,Nariño,28,100.0, 28,El Tambo,29.29,1476.0,7.0,70.7,3563.0,http://plebiscito.registraduria.gov.co/99PL/DPL23046ZZZZZZZZZZZZ_L1.htm,46.61,5246.0,11253.0,9,108,5.039,637.4375
666,16:50:15,Nariño,28,100.0, 28,El Tambo,29.29,1476.0,7.0,70.7,3563.0,http://plebiscito.registraduria.gov.co/99PL/DPL23046ZZZZZZZZZZZZ_L1.htm,46.61,5246.0,11253.0,9,108,5.039,46.25
667,17:00:15,Cauca,34,100.0, 34,Guachene,28.55,1663.0,9.0,71.44,4160.0,http://plebiscito.registraduria.gov.co/99PL/DPL11029ZZZZZZZZZZZZ_L1.htm,49.67,6090.0,12259.0,3,202,5.823,16.4
668,18:30:15,Cauca,57,100.0, 57,Guapi,6.9,415.0,14.0,93.09,5596.0,http://plebiscito.registraduria.gov.co/99PL/DPL11028ZZZZZZZZZZZZ_L1.htm,32.17,6172.0,19182.0,1,78,6.011,844.0
669,17:00:15,Cauca,46,100.0, 46,Inza,26.18,1177.0,11.0,73.81,3318.0,http://plebiscito.registraduria.gov.co/99PL/DPL11031ZZZZZZZZZZZZ_L1.htm,27.94,4649.0,16634.0,5,74,4.495,52.1875
670,16:55:15,Cauca,21,100.0, 21,Jambalo,13.72,520.0,8.0,86.27,3270.0,http://plebiscito.registraduria.gov.co/99PL/DPL11034ZZZZZZZZZZZZ_L1.htm,48.87,3945.0,8072.0,0,89,3.790,141.733333333
671,16:45:15,Cauca,22,100.0, 22,La Sierra,39.28,1109.0,7.0,60.71,1714.0,http://plebiscito.registraduria.gov.co/99PL/DPL11037ZZZZZZZZZZZZ_L1.htm,33.46,2955.0,8829.0,3,63,2.823,67.9333333333
672,17:00:15,Cauca,44,100.0, 44,La Vega,22.59,1121.0,10.0,77.4,3840.0,http://plebiscito.registraduria.gov.co/99PL/DPL11040ZZZZZZZZZZZZ_L1.htm,34.77,5264.0,15137.0,1,128,4.961,156.375
673,17:00:15,Cauca,44,100.0, 44,La Vega,22.59,1121.0,10.0,77.4,3840.0,http://plebiscito.registraduria.gov.co/99PL/DPL11040ZZZZZZZZZZZZ_L1.htm,34.77,5264.0,15137.0,1,128,4.961,22.3125
674,16:40:15,Cundinamarca,29,100.0, 29,La Vega,54.31,2863.0,6.0,45.68,2408.0,http://plebiscito.registraduria.gov.co/99PL/DPL15151ZZZZZZZZZZZZ_L1.htm,44.31,5399.0,12184.0,1,111,5.271,156.375
675,16:40:15,Cundinamarca,29,100.0, 29,La Vega,54.31,2863.0,6.0,45.68,2408.0,http://plebiscito.registraduria.gov.co/99PL/DPL15151ZZZZZZZZZZZZ_L1.htm,44.31,5399.0,12184.0,1,111,5.271,22.3125
676,16:40:15,Cauca,41,100.0, 41,Mercaderes,23.44,960.0,5.0,76.55,3135.0,http://plebiscito.registraduria.gov.co/99PL/DPL11046ZZZZZZZZZZZZ_L1.htm,30.76,4271.0,13882.0,5,77,4.095,256.9375
677,16:45:15,Cauca,49,100.0, 49,Miranda,36.28,3379.0,9.0,63.71,5933.0,http://plebiscito.registraduria.gov.co/99PL/DPL11049ZZZZZZZZZZZZ_L1.htm,51.28,9536.0,18593.0,2,166,9.312,243.066666667
678,16:45:15,Cauca,18,100.0, 18,Padilla,24.98,752.0,6.0,75.01,2258.0,http://plebiscito.registraduria.gov.co/99PL/DPL11053ZZZZZZZZZZZZ_L1.htm,47.48,3149.0,6631.0,0,104,3.010,5.42857142857
679,16:55:15,Cauca,18,100.0, 18,Piamonte,33.06,492.0,8.0,66.93,996.0,http://plebiscito.registraduria.gov.co/99PL/DPL11060ZZZZZZZZZZZZ_L1.htm,30.89,1548.0,5010.0,8,31,1.488,177.6875
680,17:05:15,Cauca,71,100.0, 71,Piendamo,46.69,4240.0,11.0,53.3,4840.0,http://plebiscito.registraduria.gov.co/99PL/DPL11061ZZZZZZZZZZZZ_L1.htm,35.33,9382.0,26554.0,0,149,9.080,132.375
681,17:00:15,Cauca,511,100.0, 511,Popayan,41.12,38628.0,11.0,58.87,55296.0,http://plebiscito.registraduria.gov.co/99PL/DPL11001ZZZZZZZZZZZZ_L1.htm,42.49,95678.0,225161.0,24,1.229,93.924,4338.125
682,16:45:15,Cauca,70,100.0, 70,Puerto Tejada,32.7,4123.0,8.0,67.29,8482.0,http://plebiscito.registraduria.gov.co/99PL/DPL11064ZZZZZZZZZZZZ_L1.htm,40.81,13063.0,32002.0,05,334,12.605,63.2666666667
683,16:35:15,Cauca,22,100.0, 22,Rosas,40.29,1211.0,5.0,59.7,1794.0,http://plebiscito.registraduria.gov.co/99PL/DPL11070ZZZZZZZZZZZZ_L1.htm,36.76,3178.0,8645.0,5,90,3.005,82.7333333333
684,16:55:15,Cauca,19,100.0, 19,San Sebastian,21.02,530.0,10.0,78.97,1991.0,http://plebiscito.registraduria.gov.co/99PL/DPL11073ZZZZZZZZZZZZ_L1.htm,37.5,2684.0,7156.0,1,70,2.521,59.7692307692
685,17:10:15,Cauca,162,100.0, 162,Santander De Quilichao,42.22,12224.0,11.0,57.77,16723.0,http://plebiscito.registraduria.gov.co/99PL/DPL11076ZZZZZZZZZZZZ_L1.htm,40.26,29726.0,73826.0,47,569,28.947,712.3125
686,17:05:15,Cauca,61,100.0, 61,Silvia,23.74,1804.0,11.0,76.25,5792.0,http://plebiscito.registraduria.gov.co/99PL/DPL11082ZZZZZZZZZZZZ_L1.htm,36.32,7980.0,21970.0,6,193,7.596,658.928571429
687,16:50:15,Cauca,42,100.0, 42,Suarez,32.95,1912.0,8.0,67.04,3890.0,http://plebiscito.registraduria.gov.co/99PL/DPL11087ZZZZZZZZZZZZ_L1.htm,38.83,6160.0,15860.0,2,215,5.802,1088.1875
688,16:50:15,Cauca,42,100.0, 42,Suarez,32.95,1912.0,8.0,67.04,3890.0,http://plebiscito.registraduria.gov.co/99PL/DPL11087ZZZZZZZZZZZZ_L1.htm,38.83,6160.0,15860.0,2,215,5.802,4.26666666667
689,16:40:15,Tolima,11,100.0, 11,Suarez,61.0,1095.0,6.0,38.99,700.0,http://plebiscito.registraduria.gov.co/99PL/DPL29115ZZZZZZZZZZZZ_L1.htm,41.33,1813.0,4386.0,5,15,1.795,1088.1875
690,16:40:15,Tolima,11,100.0, 11,Suarez,61.0,1095.0,6.0,38.99,700.0,http://plebiscito.registraduria.gov.co/99PL/DPL29115ZZZZZZZZZZZZ_L1.htm,41.33,1813.0,4386.0,5,15,1.795,4.26666666667
691,17:05:15,Cauca,18,100.0, 18,Sucre,17.65,304.0,8.0,82.34,1418.0,http://plebiscito.registraduria.gov.co/99PL/DPL11086ZZZZZZZZZZZZ_L1.htm,32.78,1790.0,5460.0,2,31,1.722,58.7333333333
692,17:05:15,Cauca,18,100.0, 18,Sucre,17.65,304.0,8.0,82.34,1418.0,http://plebiscito.registraduria.gov.co/99PL/DPL11086ZZZZZZZZZZZZ_L1.htm,32.78,1790.0,5460.0,2,31,1.722,12.7857142857
693,17:05:15,Cauca,18,100.0, 18,Sucre,17.65,304.0,8.0,82.34,1418.0,http://plebiscito.registraduria.gov.co/99PL/DPL11086ZZZZZZZZZZZZ_L1.htm,32.78,1790.0,5460.0,2,31,1.722,49.6
694,16:45:15,Santander,20,100.0, 20,Sucre,61.26,1104.0,7.0,38.73,698.0,http://plebiscito.registraduria.gov.co/99PL/DPL27205ZZZZZZZZZZZZ_L1.htm,31.83,1858.0,5837.0,2,28,1.802,58.7333333333
695,16:45:15,Santander,20,100.0, 20,Sucre,61.26,1104.0,7.0,38.73,698.0,http://plebiscito.registraduria.gov.co/99PL/DPL27205ZZZZZZZZZZZZ_L1.htm,31.83,1858.0,5837.0,2,28,1.802,12.7857142857
696,16:45:15,Santander,20,100.0, 20,Sucre,61.26,1104.0,7.0,38.73,698.0,http://plebiscito.registraduria.gov.co/99PL/DPL27205ZZZZZZZZZZZZ_L1.htm,31.83,1858.0,5837.0,2,28,1.802,49.6
697,16:55:15,Sucre,65,100.0, 65,Sucre,44.23,2459.0,8.0,55.76,3100.0,http://plebiscito.registraduria.gov.co/99PL/DPL28280ZZZZZZZZZZZZ_L1.htm,27.4,5670.0,20688.0,9,52,5.559,58.7333333333
698,16:55:15,Sucre,65,100.0, 65,Sucre,44.23,2459.0,8.0,55.76,3100.0,http://plebiscito.registraduria.gov.co/99PL/DPL28280ZZZZZZZZZZZZ_L1.htm,27.4,5670.0,20688.0,9,52,5.559,12.7857142857
699,16:55:15,Sucre,65,100.0, 65,Sucre,44.23,2459.0,8.0,55.76,3100.0,http://plebiscito.registraduria.gov.co/99PL/DPL28280ZZZZZZZZZZZZ_L1.htm,27.4,5670.0,20688.0,9,52,5.559,49.6
700,16:55:15,Cauca,63,100.0, 63,Timbio,44.56,4057.0,8.0,55.43,5047.0,http://plebiscito.registraduria.gov.co/99PL/DPL11088ZZZZZZZZZZZZ_L1.htm,38.15,9414.0,24676.0,4,191,9.104,164.625
701,20:26:45,Cauca,46,100.0, 46,Timbiqui,5.91,370.0,13.0,94.08,5885.0,http://plebiscito.registraduria.gov.co/99PL/DPL11091ZZZZZZZZZZZZ_L1.htm,44.31,6348.0,14326.0,5,64,6.255,264.533333333
702,20:26:45,Cauca,46,100.0, 46,Timbiqui,5.91,370.0,13.0,94.08,5885.0,http://plebiscito.registraduria.gov.co/99PL/DPL11091ZZZZZZZZZZZZ_L1.htm,44.31,6348.0,14326.0,5,64,6.255,584.8
703,16:50:15,Cauca,41,100.0, 41,Toribio,15.19,1171.0,7.0,84.8,6535.0,http://plebiscito.registraduria.gov.co/99PL/DPL11094ZZZZZZZZZZZZ_L1.htm,49.32,8220.0,16666.0,6,165,7.706,643.3125
704,17:35:15,Cauca,30,100.0, 30,Totoro,25.26,884.0,11.0,74.73,2615.0,http://plebiscito.registraduria.gov.co/99PL/DPL11097ZZZZZZZZZZZZ_L1.htm,33.34,3603.0,10804.0,9,57,3.499,18.6
705,17:00:15,Cauca,31,100.0, 31,Villa Rica,30.23,1696.0,9.0,69.76,3913.0,http://plebiscito.registraduria.gov.co/99PL/DPL11098ZZZZZZZZZZZZ_L1.htm,44.22,5856.0,13241.0,9,206,5.609,28.3333333333
706,17:30:15,Cesar,160,100.0, 160,Aguachica,69.21,18389.0,11.0,30.78,8179.0,http://plebiscito.registraduria.gov.co/99PL/DPL12075ZZZZZZZZZZZZ_L1.htm,41.34,27136.0,65630.0,68,430,26.568,485.75
707,17:00:15,Cesar,99,100.0, 99,Agustin Codazzi,51.62,6681.0,9.0,48.37,6261.0,http://plebiscito.registraduria.gov.co/99PL/DPL12150ZZZZZZZZZZZZ_L1.htm,29.0,13211.0,45542.0,42,163,12.942,805.75
708,16:50:15,Cesar,33,100.0, 33,Astrea,47.22,1793.0,5.0,52.77,2004.0,http://plebiscito.registraduria.gov.co/99PL/DPL12170ZZZZZZZZZZZZ_L1.htm,27.44,3873.0,14110.0,7,40,3.797,80.375
709,17:00:15,Cesar,34,100.0, 34,Becerril,39.36,1787.0,8.0,60.63,2753.0,http://plebiscito.registraduria.gov.co/99PL/DPL12180ZZZZZZZZZZZZ_L1.htm,32.0,4642.0,14502.0,0,58,4.540,164.8125
710,17:00:15,Cesar,64,100.0, 64,Bosconia,41.91,3593.0,10.0,58.08,4979.0,http://plebiscito.registraduria.gov.co/99PL/DPL12200ZZZZZZZZZZZZ_L1.htm,33.17,8781.0,26471.0,2,109,8.572,289.1875
711,17:00:15,Cesar,65,100.0, 65,Chimichagua,45.99,2834.0,8.0,54.0,3327.0,http://plebiscito.registraduria.gov.co/99PL/DPL12300ZZZZZZZZZZZZ_L1.htm,26.63,6286.0,23597.0,1,95,6.161,57.6
712,17:00:15,Cesar,50,100.0, 50,Chiriguana,40.91,2666.0,8.0,59.08,3850.0,http://plebiscito.registraduria.gov.co/99PL/DPL12375ZZZZZZZZZZZZ_L1.htm,32.37,6698.0,20688.0,6,97,6.516,162.25
713,17:00:15,Cesar,50,100.0, 50,Chiriguana,40.91,2666.0,8.0,59.08,3850.0,http://plebiscito.registraduria.gov.co/99PL/DPL12375ZZZZZZZZZZZZ_L1.htm,32.37,6698.0,20688.0,6,97,6.516,63.3333333333
714,16:40:15,Cesar,60,100.0, 60,Curumani,40.78,2952.0,6.0,59.21,4286.0,http://plebiscito.registraduria.gov.co/99PL/DPL12225ZZZZZZZZZZZZ_L1.htm,29.94,7411.0,24745.0,8,109,7.238,312.3125
715,17:00:15,Cesar,51,100.0, 51,El Copey,35.4,2061.0,7.0,64.59,3761.0,http://plebiscito.registraduria.gov.co/99PL/DPL12410ZZZZZZZZZZZZ_L1.htm,26.89,5934.0,22065.0,2,77,5.822,288.285714286
716,16:50:15,Cesar,47,100.0, 47,El Paso,36.0,2292.0,9.0,63.99,4073.0,http://plebiscito.registraduria.gov.co/99PL/DPL12415ZZZZZZZZZZZZ_L1.htm,32.55,6462.0,19849.0,5,68,6.365,51.6428571429
717,17:00:15,Cesar,27,100.0, 27,Gamarra,52.48,1777.0,9.0,47.51,1609.0,http://plebiscito.registraduria.gov.co/99PL/DPL12450ZZZZZZZZZZZZ_L1.htm,33.52,3438.0,10255.0,6,26,3.386,57.7333333333
718,16:30:15,Cesar,15,100.0, 15,Gonzalez,47.94,560.0,4.0,52.05,608.0,http://plebiscito.registraduria.gov.co/99PL/DPL12525ZZZZZZZZZZZZ_L1.htm,31.98,1237.0,3867.0,8,44,1.168,10.8666666667
719,16:50:15,Cesar,29,100.0, 29,La Gloria,48.56,1776.0,9.0,51.43,1881.0,http://plebiscito.registraduria.gov.co/99PL/DPL12600ZZZZZZZZZZZZ_L1.htm,35.8,3742.0,10450.0,7,54,3.657,77.4666666667
720,17:00:15,Cesar,59,100.0, 59,La Jagua De Ibirico,45.88,4321.0,9.0,54.11,5096.0,http://plebiscito.registraduria.gov.co/99PL/DPL12608ZZZZZZZZZZZZ_L1.htm,39.06,9694.0,24815.0,7,219,9.417,113.5
721,17:30:15,Cesar,44,100.0, 44,La Paz,42.26,2583.0,7.0,57.73,3528.0,http://plebiscito.registraduria.gov.co/99PL/DPL12825ZZZZZZZZZZZZ_L1.htm,33.0,6198.0,18777.0,1,65,6.111,242.75
722,17:30:15,Cesar,44,100.0, 44,La Paz,42.26,2583.0,7.0,57.73,3528.0,http://plebiscito.registraduria.gov.co/99PL/DPL12825ZZZZZZZZZZZZ_L1.htm,33.0,6198.0,18777.0,1,65,6.111,4.0
723,16:45:15,Santander,12,100.0, 12,La Paz,41.84,490.0,6.0,58.15,681.0,http://plebiscito.registraduria.gov.co/99PL/DPL27118ZZZZZZZZZZZZ_L1.htm,29.4,1217.0,4139.0,1,29,1.171,242.75
724,16:45:15,Santander,12,100.0, 12,La Paz,41.84,490.0,6.0,58.15,681.0,http://plebiscito.registraduria.gov.co/99PL/DPL27118ZZZZZZZZZZZZ_L1.htm,29.4,1217.0,4139.0,1,29,1.171,4.0
725,17:00:15,Cesar,35,100.0, 35,Pailitas,40.33,1943.0,6.0,59.66,2874.0,http://plebiscito.registraduria.gov.co/99PL/DPL12650ZZZZZZZZZZZZ_L1.htm,35.46,5023.0,14163.0,7,149,4.817,201.0
726,16:50:15,Cesar,32,100.0, 32,Pelaya,52.02,2410.0,5.0,47.97,2222.0,http://plebiscito.registraduria.gov.co/99PL/DPL12700ZZZZZZZZZZZZ_L1.htm,35.61,4794.0,13460.0,2,106,4.632,239.125
727,16:40:15,Cesar,41,100.0, 41,Pueblo Bello,31.51,785.0,6.0,68.48,1706.0,http://plebiscito.registraduria.gov.co/99PL/DPL12720ZZZZZZZZZZZZ_L1.htm,15.49,2558.0,16511.0,1,37,2.491,178.75
728,17:30:15,Cesar,39,100.0, 39,Rio De Oro,62.67,2695.0,8.0,37.32,1605.0,http://plebiscito.registraduria.gov.co/99PL/DPL12750ZZZZZZZZZZZZ_L1.htm,31.74,4535.0,14285.0,0,63,4.300,54.5333333333
729,16:35:15,Cesar,45,100.0, 45,San Alberto,62.15,4100.0,5.0,37.84,2496.0,http://plebiscito.registraduria.gov.co/99PL/DPL12800ZZZZZZZZZZZZ_L1.htm,36.96,6734.0,18215.0,6,99,6.596,128.4
730,16:35:15,Cesar,36,100.0, 36,San Diego,38.55,1884.0,6.0,61.44,3003.0,http://plebiscito.registraduria.gov.co/99PL/DPL12850ZZZZZZZZZZZZ_L1.htm,35.51,5004.0,14089.0,7,75,4.887,489.6875
731,16:40:15,Cesar,37,100.0, 37,San Martin,65.19,3623.0,6.0,34.8,1934.0,http://plebiscito.registraduria.gov.co/99PL/DPL12875ZZZZZZZZZZZZ_L1.htm,39.66,5698.0,14366.0,7,111,5.557,58.1875
732,16:40:15,Cesar,37,100.0, 37,San Martin,65.19,3623.0,6.0,34.8,1934.0,http://plebiscito.registraduria.gov.co/99PL/DPL12875ZZZZZZZZZZZZ_L1.htm,39.66,5698.0,14366.0,7,111,5.557,137.75
733,16:50:15,Cesar,27,100.0, 27,Tamalameque,32.42,892.0,7.0,67.57,1859.0,http://plebiscito.registraduria.gov.co/99PL/DPL12900ZZZZZZZZZZZZ_L1.htm,28.33,2838.0,10017.0,1,60,2.751,47.4666666667
734,17:30:15,Cesar,630,100.0, 630,Valledupar,48.3,41843.0,11.0,51.69,44788.0,http://plebiscito.registraduria.gov.co/99PL/DPL12001ZZZZZZZZZZZZ_L1.htm,31.48,87908.0,279165.0,31,898,86.631,3966.0625
735,18:25:15,Choco,24,100.0, 24,Acandi,23.62,485.0,10.0,76.37,1568.0,http://plebiscito.registraduria.gov.co/99PL/DPL17004ZZZZZZZZZZZZ_L1.htm,25.22,2105.0,8345.0,3,19,2.053,116.75
736,18:25:15,Choco,25,100.0, 25,Bagado,7.96,196.0,14.0,92.03,2264.0,http://plebiscito.registraduria.gov.co/99PL/DPL17007ZZZZZZZZZZZZ_L1.htm,30.06,2518.0,8376.0,0,46,2.460,390.266666667
737,16:55:15,Choco,21,100.0, 21,Bahia Solano (Mutis),16.86,389.0,8.0,83.13,1917.0,http://plebiscito.registraduria.gov.co/99PL/DPL17008ZZZZZZZZZZZZ_L1.htm,30.99,2350.0,7582.0,6,20,2.306,386.733333333
738,20:05:15,Choco,33,100.0, 33,Bajo Baudo (Pizarro),7.83,233.0,13.0,92.16,2741.0,http://plebiscito.registraduria.gov.co/99PL/DPL17010ZZZZZZZZZZZZ_L1.htm,29.79,3038.0,10197.0,4,21,2.974,651.0
739,16:55:15,Choco,16,100.0, 16,Carmen Del Darien,4.3,58.0,8.0,95.69,1290.0,http://plebiscito.registraduria.gov.co/99PL/DPL17015ZZZZZZZZZZZZ_L1.htm,24.7,1368.0,5537.0,8,8,1.348,185.6
740,16:50:15,Choco,13,100.0, 13,Certegui,23.58,382.0,8.0,76.41,1238.0,http://plebiscito.registraduria.gov.co/99PL/DPL17014ZZZZZZZZZZZZ_L1.htm,41.59,1709.0,4109.0,0,87,1.620,3.5
741,19:50:15,Choco,33,100.0, 33,Condoto,27.31,863.0,10.0,72.68,2296.0,http://plebiscito.registraduria.gov.co/99PL/DPL17013ZZZZZZZZZZZZ_L1.htm,31.76,3344.0,10526.0,9,140,3.159,168.5
742,16:55:15,Choco,14,100.0, 14,El Canton Del San Pablo (Man.,25.1,307.0,6.0,74.89,916.0,http://plebiscito.registraduria.gov.co/99PL/DPL17017ZZZZZZZZZZZZ_L1.htm,28.49,1281.0,4495.0,3,36,1.223,23.2857142857
743,16:50:15,Choco,16,100.0, 16,El Carmen,43.61,799.0,7.0,56.38,1033.0,http://plebiscito.registraduria.gov.co/99PL/DPL17016ZZZZZZZZZZZZ_L1.htm,32.15,1903.0,5918.0,2,46,1.832,128.5625
744,19:10:15,Norte De San,36,100.0, 36,El Carmen,47.81,1388.0,11.0,52.18,1515.0,http://plebiscito.registraduria.gov.co/99PL/DPL25037ZZZZZZZZZZZZ_L1.htm,30.49,3059.0,10030.0,3,118,2.903,128.5625
745,16:45:15,Santander,31,100.0, 31,El Carmen,73.23,3114.0,6.0,26.76,1138.0,http://plebiscito.registraduria.gov.co/99PL/DPL27071ZZZZZZZZZZZZ_L1.htm,41.6,4458.0,10715.0,2,162,4.252,128.5625
746,18:00:15,Choco,22,100.0, 22,El Litoral Del San Juan,5.1,135.0,9.0,94.89,2508.0,http://plebiscito.registraduria.gov.co/99PL/DPL17038ZZZZZZZZZZZZ_L1.htm,38.73,2811.0,7257.0,3,12,2.643,295.0625
747,18:45:15,Choco,56,100.0, 56,Istmina,29.61,1679.0,10.0,70.38,3990.0,http://plebiscito.registraduria.gov.co/99PL/DPL17019ZZZZZZZZZZZZ_L1.htm,27.73,5912.0,21319.0,9,155,5.669,487.4375
748,18:50:15,Choco,13,100.0, 13,Jurado,19.88,144.0,6.0,80.11,580.0,http://plebiscito.registraduria.gov.co/99PL/DPL17022ZZZZZZZZZZZZ_L1.htm,24.4,744.0,3049.0,,7,724,24.3571428571
749,17:35:15,Choco,21,100.0, 21,Lloro,16.97,435.0,7.0,83.02,2128.0,http://plebiscito.registraduria.gov.co/99PL/DPL17025ZZZZZZZZZZZZ_L1.htm,35.05,2666.0,7605.0,3,63,2.563,200.133333333
750,18:00:15,Choco,19,100.0, 19,Medio Atrato (Bete),4.15,93.0,11.0,95.84,2145.0,http://plebiscito.registraduria.gov.co/99PL/DPL17012ZZZZZZZZZZZZ_L1.htm,39.76,2252.0,5663.0,8,8,2.238,137.4
751,17:25:15,Choco,24,100.0, 24,Medio San Juan,13.74,411.0,8.0,86.25,2580.0,http://plebiscito.registraduria.gov.co/99PL/DPL17027ZZZZZZZZZZZZ_L1.htm,41.21,3081.0,7475.0,1,54,2.991,182.75
752,17:25:15,Choco,24,100.0, 24,Medio San Juan,13.74,411.0,8.0,86.25,2580.0,http://plebiscito.registraduria.gov.co/99PL/DPL17027ZZZZZZZZZZZZ_L1.htm,41.21,3081.0,7475.0,1,54,2.991,117.266666667
753,17:05:15,Choco,19,100.0, 19,Novita,25.87,423.0,11.0,74.12,1212.0,http://plebiscito.registraduria.gov.co/99PL/DPL17028ZZZZZZZZZZZZ_L1.htm,33.23,1739.0,5232.0,5,74,1.635,46.8125
754,16:40:15,Choco,16,100.0, 16,Nuqui,6.78,103.0,6.0,93.21,1416.0,http://plebiscito.registraduria.gov.co/99PL/DPL17031ZZZZZZZZZZZZ_L1.htm,28.5,1543.0,5413.0,9,12,1.519,59.0666666667
755,20:15:45,Choco,197,100.0, 197,Quibdo,26.1,7159.0,20.0,73.89,20260.0,http://plebiscito.registraduria.gov.co/99PL/DPL17001ZZZZZZZZZZZZ_L1.htm,35.48,28522.0,80380.0,19,795,27.419,3262.125
756,17:25:15,Choco,13,100.0, 13,Rio Iro,8.84,115.0,9.0,91.15,1185.0,http://plebiscito.registraduria.gov.co/99PL/DPL17032ZZZZZZZZZZZZ_L1.htm,34.9,1340.0,3839.0,0,27,1.300,27.6666666667
757,16:50:15,Choco,21,100.0, 21,San Jose Del Palmar,29.84,308.0,7.0,70.15,724.0,http://plebiscito.registraduria.gov.co/99PL/DPL17037ZZZZZZZZZZZZ_L1.htm,26.48,1101.0,4157.0,2,47,1.032,161.25
758,16:50:15,Choco,8,100.0, 8,Sipi,12.46,88.0,5.0,87.53,618.0,http://plebiscito.registraduria.gov.co/99PL/DPL17040ZZZZZZZZZZZZ_L1.htm,30.36,749.0,2467.0,,26,706,144.6
759,18:35:15,Choco,35,100.0, 35,Tado,30.43,1238.0,10.0,69.56,2830.0,http://plebiscito.registraduria.gov.co/99PL/DPL17043ZZZZZZZZZZZZ_L1.htm,33.5,4281.0,12777.0,8,157,4.068,164.375
760,17:50:15,Choco,22,100.0, 22,Unguia,34.04,736.0,10.0,65.95,1426.0,http://plebiscito.registraduria.gov.co/99PL/DPL17048ZZZZZZZZZZZZ_L1.htm,26.4,2204.0,8348.0,2,16,2.162,169.25
761,17:55:15,Choco,15,100.0, 15,Union Panamericana (Las Animas,21.34,381.0,9.0,78.65,1404.0,http://plebiscito.registraduria.gov.co/99PL/DPL17060ZZZZZZZZZZZZ_L1.htm,36.7,1852.0,5046.0,5,41,1.785,11.1875
762,16:25:15,Consulados,14,100.0, 14,Argentina,16.23,226.0,1.0,83.76,1166.0,http://plebiscito.registraduria.gov.co/99PL/DPL88155ZZZZZZZZZZZZ_L1.htm,23.11,1396.0,6040.0,2,2,1.392,79.5
763,16:25:15,Consulados,10,100.0, 10,Australia,28.71,280.0,1.0,71.28,695.0,http://plebiscito.registraduria.gov.co/99PL/DPL88165ZZZZZZZZZZZZ_L1.htm,25.37,975.0,3843.0,,0,975,21.6
764,19:00:15,Consulados,2,100.0, 2,Libano,26.08,12.0,2.0,73.91,34.0,http://plebiscito.registraduria.gov.co/99PL/DPL88535ZZZZZZZZZZZZ_L1.htm,6.22,46.0,739.0,,0,46,385.125
765,17:00:15,Tolima,72,100.0, 72,Libano,50.38,5238.0,10.0,49.61,5158.0,http://plebiscito.registraduria.gov.co/99PL/DPL29073ZZZZZZZZZZZZ_L1.htm,32.73,10767.0,32895.0,96,226,10.396,385.125
766,16:35:15,Cordoba,78,100.0, 78,Ayapel,40.82,2882.0,7.0,59.17,4178.0,http://plebiscito.registraduria.gov.co/99PL/DPL13004ZZZZZZZZZZZZ_L1.htm,22.41,7217.0,32199.0,0,81,7.060,127.0625
767,16:35:15,Cordoba,42,100.0, 42,Canalete,22.73,777.0,6.0,77.26,2640.0,http://plebiscito.registraduria.gov.co/99PL/DPL13009ZZZZZZZZZZZZ_L1.htm,21.54,3468.0,16098.0,7,20,3.417,34.625
768,17:05:15,Cordoba,160,100.0, 160,Cerete,48.76,11179.0,12.0,51.23,11746.0,http://plebiscito.registraduria.gov.co/99PL/DPL13010ZZZZZZZZZZZZ_L1.htm,32.71,23285.0,71178.0,25,256,22.925,128.9375
769,16:35:15,Cordoba,32,100.0, 32,Chima,27.86,1091.0,7.0,72.13,2825.0,http://plebiscito.registraduria.gov.co/99PL/DPL13016ZZZZZZZZZZZZ_L1.htm,31.13,3970.0,12752.0,6,27,3.916,6.71428571429
770,16:35:15,Cordoba,32,100.0, 32,Chima,27.86,1091.0,7.0,72.13,2825.0,http://plebiscito.registraduria.gov.co/99PL/DPL13016ZZZZZZZZZZZZ_L1.htm,31.13,3970.0,12752.0,6,27,3.916,8.66666666667
771,16:30:15,Santander,6,100.0, 6,Chima,34.88,299.0,3.0,65.11,558.0,http://plebiscito.registraduria.gov.co/99PL/DPL27067ZZZZZZZZZZZZ_L1.htm,39.05,913.0,2338.0,,31,857,6.71428571429
772,16:30:15,Santander,6,100.0, 6,Chima,34.88,299.0,3.0,65.11,558.0,http://plebiscito.registraduria.gov.co/99PL/DPL27067ZZZZZZZZZZZZ_L1.htm,39.05,913.0,2338.0,,31,857,8.66666666667
773,16:55:15,Cordoba,96,100.0, 96,Chinu,49.65,6345.0,9.0,50.34,6434.0,http://plebiscito.registraduria.gov.co/99PL/DPL13019ZZZZZZZZZZZZ_L1.htm,37.25,13226.0,35501.0,79,174,12.779,54.9375
774,17:25:15,Cordoba,96,100.0, 96,Cienaga De Oro,36.98,5504.0,14.0,63.01,9377.0,http://plebiscito.registraduria.gov.co/99PL/DPL13013ZZZZZZZZZZZZ_L1.htm,36.14,15211.0,42082.0,81,188,14.881,27.6875
775,17:00:15,Cordoba,205,100.0, 205,Lorica,32.32,8386.0,11.0,67.67,17559.0,http://plebiscito.registraduria.gov.co/99PL/DPL13022ZZZZZZZZZZZZ_L1.htm,31.2,26378.0,84539.0,45,266,25.945,113.0
